genes	logFC	logCPM	F	PValue	FDR
AT4G16260	0.725738269751867	3.26582847452326	4.71658291457813	0.0705338887220779	0.537221395425364
AT4G30980	1.24796275468094	2.95292144565221	4.71166260283073	0.0706469196280597	0.537594901988523
AT1G62740	-0.465704657174787	5.71018607378828	4.70514217057965	0.0707970848360546	0.538250054034113
AT3G03025	-0.323333667590573	7.86666832213051	4.70095137465506	0.0708938254609075	0.538498216724307
AT3G03700	-0.963982177271819	4.55634492508778	4.69561975268846	0.0710171582965784	0.538947738798153
AT1G09223	-0.623207847751482	3.88565928833675	4.68919473812216	0.0711661678104413	0.539470614110352
AT2G26692	0.39275494209131	7.4631888619239	4.68407986473946	0.0712850933887057	0.539470614110352
AT5G17230	-0.523079679963277	4.46138571859566	4.68197387556488	0.0713341373422384	0.539470614110352
AT1G64065	1.38904962980194	2.42715249138912	4.68159704172319	0.0713429177808119	0.539470614110352
AT1G60870	0.441868128501703	7.20394243515725	4.676199975139	0.0714688322064648	0.539581888287775
AT1G01170	-0.269027588876318	9.07515390747906	4.67276623031399	0.0715490977518419	0.539581888287775
AT1G05205	-0.620255160304648	7.19242893601534	4.67271405799242	0.0715503182421832	0.539581888287775
AT5G50240	-0.693860285838223	3.91744883124977	4.66121199677463	0.0718200766617364	0.541130461018159
AT3G09655	-0.931938430322816	5.40586107940045	4.65589057198383	0.0719453436003568	0.541516212899866
AT1G76880	-0.706848815678429	5.53101602179758	4.65246826543171	0.0720260605265874	0.541516212899866
AT1G76090	1.0158645043075	4.19371978301731	4.65083393213262	0.0720646501633198	0.541516212899866
AT4G16330	-0.271217024428626	6.45461223407858	4.64372863693228	0.0722327432897144	0.542294259496775
AT1G08592	-0.533380047427124	8.44958705378246	4.63683644086762	0.072396299786319	0.543036887950773
AT5G10450	0.540489458612446	4.63663716497145	4.63107094060285	0.0725335022674663	0.543580689160557
AT1G04657	-0.9500686599566	2.75007800274854	4.62666542977896	0.0726385769404967	0.543882963348586
AT4G26590	0.289823017347512	7.34623376037478	4.61468374281729	0.0729253877242191	0.545529157198472
AT4G01330	0.728237514459947	4.00036346203029	4.6120637111428	0.0729883076646925	0.545529157198472
AT1G52580	-0.825439663287858	3.7762899389346	4.59901147892931	0.07330284815714	0.547393090993896
AT5G15580	-0.508936689655331	6.58779852346131	4.59458816363162	0.0734098579723128	0.547705343539431
AT5G60240	-0.650621146155058	3.43493863395407	4.58857845355827	0.0735555835912382	0.547828422574427
AT4G02720	-4.4988751865093	6.3962507856878	5.05930267575511	0.0736549609085358	0.547828422574427
AT4G36690	0.637922882788964	4.54946778594823	4.58414288071572	0.0736633889753541	0.547828422574427
AT1G07167	-1.60549217316544	2.82162721472056	4.57867975389932	0.073796461474741	0.547828422574427
AT4G26490	-0.857687634545272	3.78802106159594	4.57800030449689	0.0738130343440471	0.547828422574427
AT5G67245	1.13721143572726	3.40330931992584	4.57597191662669	0.0738625398373703	0.547828422574427
AT4G21760	-0.437959570847058	5.71581553425764	4.57514135077682	0.0738828238039312	0.547828422574427
AT3G01540	0.807441413801143	3.65038386755534	4.56991290311829	0.0740106846966882	0.548292559203595
AT5G64740	0.750898437497884	4.18389917290145	4.56435902451749	0.0741468306625006	0.54881720211072
AT3G53090	-0.686007239396896	3.92291907796202	4.55165703676463	0.0744594737938957	0.550210444435244
AT4G23460	-0.339044074000554	5.91741383334937	4.55139068392006	0.074466048723113	0.550210444435244
AT3G09310	-0.414369557507336	6.81044817209424	4.54555605389816	0.0746102732291455	0.550791656764544
AT3G51730	1.12654032397269	2.96788672668305	4.53753003424166	0.0748092816747477	0.551759181108546
AT3G22183	-0.382372848263295	6.69195403659023	4.52707711777642	0.0750695398990353	0.551759181108546
AT1G07587	-2.52913462019098	1.96263854011352	4.5197106065562	0.0752536857482035	0.551759181108546
AT1G26830	1.13584501141045	2.83962080911712	4.51959101807893	0.0752566802041652	0.551759181108546
AT5G24840	-0.816829312941967	3.65747354814674	4.5188976923479	0.0752740440160386	0.551759181108546
AT3G09685	-0.626733754540329	5.02828137895993	4.51147565504006	0.0754602619860858	0.551759181108546
AT5G52170	-0.974387198653498	8.70396454496371	4.66885481887801	0.0755962496979178	0.551759181108546
AT4G30662	-0.751092320971441	4.10481994628236	4.50244282936796	0.0756877330489028	0.551759181108546
AT4G18215	0.610652834754888	6.62627787471349	4.50080219635946	0.0757291477837624	0.551759181108546
AT5G23060	0.760840357233589	4.34088415299535	4.50047870672342	0.0757373172840133	0.551759181108546
AT4G12495	0.773998553142317	4.24014098788211	4.49935318433884	0.0757657508083866	0.551759181108546
AT1G24822	0.287860658485382	10.4758805229159	4.49892256139723	0.0757766332318179	0.551759181108546
AT4G03895	-0.798466990789838	4.10244302620548	4.49844451214066	0.0757887166501634	0.551759181108546
AT1G51400	0.22519837130998	9.57536809004829	4.49758148675676	0.0758105375002557	0.551759181108546
AT2G20170	0.563325985384646	4.87434183124425	4.49318706305053	0.0759217781462006	0.551759181108546
AT2G07665	-0.949974366489296	3.45645584794717	4.49238588817533	0.0759420828343171	0.551759181108546
AT3G51330	0.721322369037896	7.21940232248761	4.48921088220675	0.0760226210685425	0.551759181108546
AT1G05327	-0.873426990748412	3.1929409900726	4.48802737216576	0.0760526718274386	0.551759181108546
AT2G36360	-0.355847861578204	6.35200452619367	4.48260438162135	0.0761905731348993	0.551759181108546
AT2G05812	-0.693676524916042	7.21379300272206	4.48252475537634	0.0761926004619767	0.551759181108546
AT3G50970	-0.722109319483327	4.28804361076384	4.48107736135896	0.0762294645718463	0.551759181108546
AT1G76465	0.497114662276655	5.65168263679795	4.47807523210812	0.0763060033917081	0.551759181108546
AT4G25750	-1.48369997813242	2.24556432394278	4.47744567569328	0.076322066974701	0.551759181108546
AT1G53700	1.49339649507069	2.6809524753198	4.47234757675533	0.0764523167181859	0.551759181108546
AT1G72860	0.283201082291806	7.65318127753021	4.47154912211031	0.0764727433247188	0.551759181108546
AT5G22070	-0.271927578276783	6.44430221231741	4.46935962418008	0.0765287943077697	0.551759181108546
AT1G05123	-0.747891163059685	5.24044942857499	4.46930163235445	0.0765302796470157	0.551759181108546
AT5G18260	0.209436382672731	8.98763609433738	4.46493606946468	0.0766422060927216	0.551759181108546
AT1G05380	1.31497531489934	2.76937978532928	4.46467337443235	0.0766489482351369	0.551759181108546
AT4G22980	0.649106589005529	7.32300946828377	4.46223110448741	0.0767116680793693	0.551759181108546
AT3G53420	0.492968209731852	5.26081376148571	4.45864532742487	0.0768038797357738	0.551949866261964
AT2G01100	0.927026938330583	3.92151454573923	4.45595887197566	0.0768730624410352	0.551974869715501
AT4G17540	-0.559158685650769	5.26852650074181	4.44750567236558	0.0770913016926058	0.552795563477127
AT1G14690	1.15446266075106	2.77168736902969	4.44643658940942	0.0771189620753711	0.552795563477127
AT1G63980	-0.211268812257694	8.02508739148623	4.43631363975735	0.0773815377225933	0.553564850139426
AT1G08315	0.779113713184706	4.41882894191925	4.43186759882006	0.0774972431244916	0.553564850139426
AT5G23890	0.846485889005973	3.35274820501875	4.42809271302685	0.077595665370161	0.553564850139426
AT4G07410	-2.27329015732749	2.8631583498913	4.42799404677002	0.0775982401465099	0.553564850139426
ATMG00030	-0.749100059975502	10.4524341985524	4.51384191094151	0.0776182757508856	0.553564850139426
AT3G49080	-0.626357965507883	4.36463944559173	4.42690133048801	0.0776267631744061	0.553564850139426
AT3G18780	0.57166676184265	6.03907706851045	4.42457507458082	0.0776875322359699	0.553564850139426
AT5G20700	2.12444773711831	3.21582253434303	4.41992554300798	0.0778091849325998	0.553961832727772
ATCG00380	-0.479552431009275	6.79750676680114	4.41349043186603	0.0779779807308687	0.554456038848037
AT3G13440	-0.241680227149387	6.61280326272226	4.41224909003352	0.078010598490463	0.554456038848037
AT3G08665	-0.223632681833256	8.71337107312647	4.40504075126807	0.0782003705292338	0.554810804362633
AT4G22485	-1.03990394507914	8.31120109724292	4.5806735824198	0.0782336956667008	0.554810804362633
AT1G01060	0.427439535844185	5.63118150913755	4.40283230773456	0.078258636253984	0.554810804362633
AT3G49050	-0.610840952319541	3.95816587351199	4.39490369263279	0.0784683014131148	0.555543384145073
AT2G26570	1.28288601475142	2.62666472671132	4.39285033815397	0.0785227240630866	0.555543384145073
AT5G59500	1.72447533710541	2.34713939187177	4.39114514090148	0.0785679577734526	0.555543384145073
AT1G22400	0.681454914131228	3.98363235857777	4.38646787881888	0.0786922119559093	0.555543384145073
AT1G70200	-0.245807174764444	6.90549336560471	4.38645286428277	0.0786926112525457	0.555543384145073
AT1G09553	-0.448660090525089	4.66693628890389	4.38343742129894	0.0787728593937838	0.555587154851765
AT5G14515	-0.554511407049737	5.32112693344388	4.38125235354243	0.0788310782744082	0.555587154851765
AT4G03090	2.2584937065219	2.78047250373087	4.37440389190145	0.0790139250622767	0.55640903977216
AT1G16730	-0.575892773332955	6.30548648449202	4.36604577063942	0.0792378544637374	0.557518605820652
AT1G22190	-0.659521573667604	3.26259315790135	4.36318638936326	0.0793146591280411	0.557592009485083
AT1G09310	0.790939534864501	5.3300898796521	4.35917969061089	0.0794224505319356	0.557882948928755
AT4G14900	-0.170779012691351	10.7692190019352	4.34918568469759	0.0796921802432217	0.558608658966358
AT4G14180	-0.428397082810181	7.04004814017626	4.34660331826904	0.0797620770696165	0.558608658966358
AT2G17230	-1.00563251955706	3.08997936429591	4.34368183807639	0.079841252472034	0.558608658966358
AT1G21780	0.401168454416058	10.1441330508629	4.3423750800888	0.0798767014225159	0.558608658966358
AT2G29560	-0.688366748297158	4.75048578005504	4.34108477221676	0.0799117249719902	0.558608658966358
AT2G36800	0.766430570850565	4.27840317427542	4.3406060595915	0.0799247242087325	0.558608658966358
AT5G38410	-0.387756437114871	8.23632066335067	4.33706140055693	0.080021066781527	0.558817108920705
AT2G25450	0.733649419974463	3.92689869808501	4.33450479846163	0.080090651646474	0.558838508706003
AT4G27290	0.960607785864818	3.22337062839756	4.33114836976877	0.0801821300280525	0.558956576939434
AT2G07641	-0.541539329238013	6.08198054979959	4.32900422653446	0.0802406418032326	0.558956576939434
AT1G12440	0.510286750493536	3.80211075052	4.32632489503857	0.0803138394388735	0.559002953708348
AT1G04877	1.66994299059588	3.24662612279934	4.31971438669868	0.0804948203049274	0.559798828958357
AT3G25520	-0.549471683986074	4.4893802172729	4.31417730819164	0.0806468370574046	0.560168512791128
AT2G47940	-0.296423175820964	7.39963199268449	4.31292268977341	0.0806813356121015	0.560168512791128
AT5G62430	1.11474598525235	2.90965275658795	4.3051320048821	0.0808960046568303	0.561195156995897
AT4G37190	-1.11396610305686	4.05645082199452	4.29897284638522	0.0810662638780291	0.561912279570398
AT5G04238	-0.381354408476673	5.46920006558115	4.29598280663858	0.0811490928134087	0.562022694744803
AT5G61820	-1.27843147788875	3.17283697065033	4.28944690763881	0.0813305461290402	0.562815418476167
AT2G32320	-1.53293617164693	2.46797994509018	4.28253935128507	0.0815229136633755	0.563251262207205
AT1G15670	-0.812580594187089	4.01024311293453	4.27677361943282	0.0816839534973586	0.563251262207205
AT3G09875	-0.341630617833606	9.67258259678573	4.27571713592772	0.0817135081860811	0.563251262207205
AT2G41290	-0.91987675068168	3.7249174432225	4.27469238573781	0.0817421889485883	0.563251262207205
AT3G61460	-0.462767423729333	4.33498832425798	4.27312351053136	0.0817861250591707	0.563251262207205
AT5G65720	-1.1873248583206	3.03977435204935	4.26924354787688	0.0818949198913685	0.563251262207205
AT4G25719	-0.351429188046328	6.84774027009723	4.2683214996045	0.0819208030296254	0.563251262207205
AT5G56140	2.10913058195837	2.94766657257156	4.26799772829628	0.0819298943479591	0.563251262207205
AT3G15970	2.6303467621456	2.06269885680962	4.26093010149967	0.0821286894055688	0.564156271215195
AT1G08543	-0.278123175473126	8.14631347946519	4.25648252010144	0.0822541231308043	0.56455628139043
AT1G22370	0.883844874118023	5.77994218165899	4.25352743264514	0.0823376076535575	0.564667952569417
AT3G02690	-0.379228905086201	5.92323816007441	4.24490378002401	0.0825818908710158	0.565881292991357
AT1G44120	-0.264663267929013	7.82371866431122	4.237862934621	0.0827820643209225	0.566790645770228
AT4G04055	-0.72968451851463	4.72107484975802	4.23094368894099	0.0829794198641955	0.56739935498064
AT4G19150	-0.311575443171371	5.79952792946651	4.22794243028761	0.0830652215488509	0.56739935498064
AT1G12920	0.703613648383445	3.45342492331321	4.22765002983226	0.0830735872665382	0.56739935498064
AT1G55580	-0.723344890176925	4.33103469623787	4.22270071769408	0.0832153623576822	0.567601458029346
AT5G66400	2.47612750288425	2.57349686143454	4.22150759531951	0.0832495887437847	0.567601458029346
AT4G13918	-0.593003200223873	5.98186945785502	4.21954715355946	0.0833058680812027	0.567601458029346
AT4G24350	-0.467363113080358	6.45446915156647	4.21687433903696	0.0833826807075168	0.567655773548643
AT2G08340	-0.242400455388018	9.88131778121829	4.21457002898672	0.0834489799229346	0.567655773548643
AT3G07375	-0.212900882843411	7.65948669960934	4.20477548452398	0.0837315832570186	0.568301992804488
AT1G23050	0.456696694342405	7.78950013920359	4.20450121739235	0.0837395153283353	0.568301992804488
AT1G03130	0.559582910460228	5.27060766768472	4.2042452500512	0.0837469190682009	0.568301992804488
AT5G63370	0.470051092056199	6.1701737174251	4.1964367839429	0.083973201235586	0.569377613866148
AT4G25270	0.600879759031997	4.94661105528175	4.19000115391306	0.0841603215418186	0.570186178445821
AT1G36060	1.29753132252312	4.69239127560513	4.18725201206075	0.0842404265234755	0.570249261934279
AT3G15570	-0.855516537958953	5.66862386107814	4.18502510091914	0.0843053902300173	0.570249261934279
AT5G46110	0.496933841766656	5.8069629294094	4.17615573936652	0.0845648013396294	0.571507625209389
AT1G24996	0.317238939670467	10.3178924428799	4.17147335615226	0.0847021870380462	0.571507625209389
AT1G79270	-2.16305422215361	6.51350983936366	4.54582362660103	0.084721843999707	0.571507625209389
AT5G39530	0.980565309357324	3.18116153581411	4.16938563211417	0.0847635401750861	0.571507625209389
AT1G15170	0.373447743694728	5.89066546777699	4.16612269923578	0.0848595502417315	0.571696135991007
AT1G51570	0.846358639204885	2.91099282497905	4.16099259755749	0.0850107983074738	0.572222335824445
AT3G60530	0.971721257655139	3.21704263068945	4.15885648202363	0.0850738837572588	0.572222335824445
AT3G46735	0.966788652365874	2.96259030311476	4.1511775073853	0.0853011888137703	0.572902962138347
AT1G09453	-0.740770203015635	3.40276719776236	4.15083105159341	0.0853114635918428	0.572902962138347
AT3G13790	0.748525429778427	3.8027583203321	4.14583417281567	0.0854598414641125	0.57344099691694
AT4G04855	1.90209230858114	1.95063729632892	4.1429985059686	0.0855441993184765	0.573548937330025
AT1G73870	2.2356415376385	3.50851107445073	4.17329340885261	0.0856344400273595	0.5736961169616
AT3G07410	-0.930763116402129	2.99678035766229	4.1343622217527	0.0858018137446673	0.574324396797419
AT2G36854	-0.322012431928628	5.70867047746638	4.13210541262019	0.0858693056950796	0.574324396797419
AT1G47420	-0.348753560198005	8.08964688783177	4.12894232414389	0.0859640216658647	0.574324396797419
AT5G52045	0.403667005079635	8.23370579382076	4.12768610349198	0.0860016773206943	0.574324396797419
AT3G26130	-1.10282584425811	4.54161599611868	4.12215078797328	0.0861678663597838	0.574715943594211
AT2G20960	0.962152791695706	3.23162530719491	4.11980389594369	0.086238459198164	0.574715943594211
AT5G49700	0.593697985496366	6.49410854623514	4.11890425837374	0.0862655403966552	0.574715943594211
AT4G01370	-0.852713069635358	5.3869319443798	4.11414179230677	0.0864090935948754	0.575014085639828
AT1G68110	-0.950137618595129	5.13248016613066	4.11287992637689	0.0864471836880256	0.575014085639828
AT1G09575	1.36751390126052	3.28750456328244	4.10543341549022	0.0866724237496288	0.57605619613974
AT1G17600	-0.764890034188033	6.61604811122596	4.09528578849062	0.0869806465515151	0.57738896963932
AT5G38865	0.936421925212508	3.11388969352322	4.09347872937312	0.0870356894471768	0.57738896963932
AT4G17870	0.378640476943661	4.75243928472805	4.0903966399056	0.0871296784765779	0.57738896963932
AT4G29780	0.466007507204187	6.00446552468195	4.0898007880476	0.0871478649568692	0.57738896963932
AT4G38210	-0.666177372121594	3.9968435521802	4.08378244326602	0.0873318440552909	0.578151947918439
